,Movie_name,Popularity,rating,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19
864,"Ice Storm, The (1997)",0.034305317,3.476190476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
865,Michael (1996),0.202401372,3.319327731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
866,"Whole Wide World, The (1996)",0.008576329,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
867,Hearts and Minds (1996),0.006861063,3.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
868,Fools Rush In (1997),0.039451115,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
869,Touch (1997),0.013722127,2.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
870,Vegas Vacation (1997),0.126929674,2.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
871,Love Jones (1997),0.070325901,3.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
872,Picture Perfect (1997),0.137221269,2.962962963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
873,Career Girls (1997),0.065180103,3.256410256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
874,She's So Lovely (1997),0.089193825,2.735849057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
875,Money Talks (1997),0.07890223,2.70212766,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
876,Excess Baggage (1997),0.087478559,2.538461538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
877,That Darn Cat! (1997),0.054888508,2.515151515,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
878,"Peacemaker, The (1997)",0.231560892,3.272058824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
879,Soul Food (1997),0.09948542,3.169491525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
880,Money Talks (1997),0.075471698,2.933333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
881,Washington Square (1997),0.056603774,3.294117647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
882,Telling Lies in America (1997),0.02058319,3.230769231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
883,Year of the Horse (1997),0.010291595,3.285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
884,Phantoms (1998),0.02058319,2.230769231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
885,"Life Less Ordinary, A (1997)",0.089193825,3.075471698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
886,Eve's Bayou (1997),0.10806175,3.609375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
887,One Night Stand (1997),0.024013722,3.466666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
888,"Tango Lesson, The (1997)",0.02058319,3.384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
889,Mortal Kombat: Annihilation (1997),0.072041166,1.953488372,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,Bent (1997),0.008576329,2.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
891,Flubber (1997),0.089193825,2.754716981,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
892,For Richer or Poorer (1997),0.022298456,2.428571429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
893,Home Alone 3 (1997),0.030874786,1.894736842,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
894,Scream 2 (1997),0.180102916,3.216981132,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
895,"Sweet Hereafter, The (1997)",0.073756432,3.772727273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
896,Time Tracers (1995),0.001715266,1.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
897,"Postman, The (1997)",0.097770154,3.224137931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
898,"Winter Guest, The (1997)",0.013722127,3.444444444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
899,Kundun (1997),0.070325901,3.69047619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
900,Mr. Magoo (1997),0.018867925,1.916666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
901,"Big Lebowski, The (1998)",0.070325901,3.833333333,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
902,Afterglow (1997),0.02915952,3.111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
903,Ma vie en rose (My Life in Pink) (1997),0.032590051,3.45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
904,Great Expectations (1998),0.044596913,3.222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
905,Oscar & Lucinda (1997),0.034305317,3.19047619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
906,Vermin (1998),0.001715266,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
907,Half Baked (1998),0.032590051,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
908,Dangerous Beauty (1998),0.02058319,3.769230769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
909,Nil By Mouth (1997),0.005145798,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
910,Twilight (1998),0.005145798,2.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
911,U.S. Marshalls (1998),0.013722127,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
912,Love and Death on Long Island (1997),0.001715266,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
913,Wild Things (1998),0.017152659,2.727272727,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
914,Primary Colors (1998),0.02058319,3.923076923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
915,Lost in Space (1998),0.02915952,3.166666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
916,Mercury Rising (1998),0.010291595,3.428571429,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
917,City of Angels (1998),0.012006861,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
918,"City of Lost Children, The (1995)",0.162950257,3.791666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
919,Two Bits (1995),0.006861063,2.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
920,Farewell My Concubine (1993),0.077186964,3.97826087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
921,Dead Man (1995),0.056603774,3.823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
922,Raise the Red Lantern (1991),0.097770154,4.155172414,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
923,White Squall (1996),0.144082333,3.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
924,Unforgettable (1996),0.056603774,3.323529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
925,Down Periscope (1996),0.171526587,2.702970297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
926,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",0.008576329,3.166666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
927,"Craft, The (1996)",0.176672384,3.115384615,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
928,Harriet the Spy (1996),0.066895369,2.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
929,Chain Reaction (1996),0.135506003,2.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
930,"Island of Dr. Moreau, The (1996)",0.096054889,2.157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
931,First Kid (1996),0.066895369,2.925,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
932,"Funeral, The (1996)",0.034305317,2.428571429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
933,"Preacher's Wife, The (1996)",0.114922813,2.926470588,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
934,Paradise Road (1997),0.010291595,3.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
935,Brassed Off (1996),0.053173242,3.9375,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
936,"Thousand Acres, A (1997)",0.061749571,3.405405405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
937,"Smile Like Yours, A (1997)",0.041166381,2.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
938,Murder in the First (1995),0.101200686,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
939,Airheads (1994),0.053173242,2.34375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
940,With Honors (1994),0.077186964,3.065217391,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
941,What's Love Got to Do with It (1993),0.075471698,3.488888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
942,Killing Zoe (1994),0.066895369,3.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
943,Renaissance Man (1994),0.072041166,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
944,Charade (1963),0.066895369,3.925,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
945,"Fox and the Hound, The (1981)",0.102915952,3.147540984,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,"Big Blue, The (Grand bleu, Le) (1988)",0.027444254,3.235294118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
947,Booty Call (1997),0.080617496,2.166666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
948,How to Make an American Quilt (1995),0.120068611,3.338028169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
949,Georgia (1995),0.04974271,2.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
950,"Indian in the Cupboard, The (1995)",0.065180103,2.820512821,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
951,Blue in the Face (1995),0.075471698,3.177777778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
952,Unstrung Heroes (1995),0.036020583,3.318181818,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
953,Unzipped (1995),0.017152659,3.545454545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
954,Before Sunrise (1995),0.082332762,3.408163265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
955,Nobody's Fool (1994),0.077186964,3.608695652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
956,Pushing Hands (1992),0.001715266,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
957,To Live (Huozhe) (1994),0.022298456,3.785714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
958,Dazed and Confused (1993),0.10806175,3.46875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
959,Naked (1993),0.041166381,3.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
960,Orlando (1993),0.056603774,3.617647059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
961,Ruby in Paradise (1993),0.037735849,3.130434783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
962,Some Folks Call It a Sling Blade (1993),0.068610635,4.292682927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
963,"Month by the Lake, A (1995)",0.013722127,3.333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
964,Funny Face (1957),0.034305317,3.666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
965,"Affair to Remember, An (1957)",0.042881647,4.192307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
966,Little Lord Fauntleroy (1936),0.018867925,3.166666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
967,"Inspector General, The (1949)",0.02915952,3.722222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
968,Winnie the Pooh and the Blustery Day (1968),0.126929674,3.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,Hear My Song (1991),0.012006861,3.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
970,Mediterraneo (1991),0.056603774,3.676470588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
971,Passion Fish (1992),0.046312178,3.178571429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
972,Grateful Dead (1995),0.005145798,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
973,Eye for an Eye (1996),0.053173242,3.03125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
974,Fear (1996),0.073756432,3.159090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
975,Solo (1996),0.018867925,1.833333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
976,"Substitute, The (1996)",0.082332762,2.693877551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,Heaven's Prisoners (1996),0.044596913,2.518518519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
978,"Trigger Effect, The (1996)",0.058319039,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
979,Mother Night (1996),0.036020583,3.181818182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
980,Dangerous Ground (1997),0.012006861,1.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
981,Maximum Risk (1996),0.032590051,2.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
982,"Rich Man's Wife, The (1996)",0.024013722,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
983,Shadow Conspiracy (1997),0.073756432,2.863636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
984,Blood & Wine (1997),0.036020583,2.863636364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
985,Turbulence (1997),0.037735849,2.565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
986,Underworld (1997),0.005145798,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
987,"Beautician and the Beast, The (1997)",0.145797599,2.313953488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
988,Cats Don't Dance (1997),0.053173242,2.84375,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
989,Anna Karenina (1997),0.054888508,3.090909091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
990,Keys to Tulsa (1997),0.041166381,2.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
991,Head Above Water (1996),0.005145798,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
992,Hercules (1997),0.111492281,3.515151515,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
993,"Last Time I Committed Suicide, The (1997)",0.010291595,2.285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
994,"Kiss Me, Guido (1997)",0.051457976,3.161290323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
995,"Big Green, The (1995)",0.022298456,2.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
996,Stuart Saves His Family (1995),0.025728988,2.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
997,Cabin Boy (1994),0.025728988,2.5625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
998,Clean Slate (1994),0.015437393,2.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
999,Lightning Jack (1994),0.015437393,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1000,"Stupids, The (1996)",0.027444254,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,"Pest, The (1997)",0.012006861,1.875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,That Darn Cat! (1997),0.012006861,2.25,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1003,Geronimo: An American Legend (1993),0.013722127,3.111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1004,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",0.036020583,3.681818182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1005,Until the End of the World (Bis ans Ende der Welt) (1991),0.037735849,2.826086957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1006,Waiting for Guffman (1996),0.07890223,4.127659574,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,I Shot Andy Warhol (1996),0.061749571,3.378378378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1008,Stealing Beauty (1996),0.10806175,3.375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1009,Basquiat (1996),0.073756432,3.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1010,2 Days in the Valley (1996),0.15780446,3.225806452,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1011,Private Parts (1997),0.169811321,3.53,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1012,Anaconda (1997),0.063464837,2.289473684,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1013,Romy and Michele's High School Reunion (1997),0.166380789,3.06122449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,Shiloh (1997),0.018867925,2.833333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1015,Con Air (1997),0.233276158,3.459854015,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1016,Trees Lounge (1996),0.084048027,3.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1017,Tie Me Up! Tie Me Down! (1990),0.053173242,3.1875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1018,"Die xue shuang xiong (Killer, The) (1989)",0.051457976,3.967741935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1019,Gaslight (1944),0.058319039,3.885714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1020,8 1/2 (1963),0.063464837,3.815789474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1021,"Fast, Cheap & Out of Control (1997)",0.053173242,3.4375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1022,Fathers' Day (1997),0.051457976,2.580645161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,Mrs. Dalloway (1997),0.024013722,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1024,Fire Down Below (1997),0.073756432,2.931818182,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1025,"Lay of the Land, The (1997)",0.005145798,2.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1026,"Shooter, The (1995)",0.003430532,2.666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,Grumpier Old Men (1995),0.252144082,3.040540541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1028,Jury Duty (1995),0.022298456,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,"Beverly Hillbillies, The (1993)",0.032590051,2.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,Lassie (1994),0.010291595,2.285714286,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,Little Big League (1994),0.025728988,2.875,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,Homeward Bound II: Lost in San Francisco (1996),0.053173242,2.78125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,"Quest, The (1996)",0.044596913,2.518518519,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,Cool Runnings (1993),0.114922813,3.161764706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,Drop Dead Fred (1991),0.039451115,2.75,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1036,Grease 2 (1982),0.039451115,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1037,Switchback (1997),0.027444254,2.823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1038,Hamlet (1996),0.152658662,4.011111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1039,Two if by Sea (1996),0.041166381,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1040,Forget Paris (1995),0.104631218,3.193548387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1041,Just Cause (1995),0.046312178,3.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1042,Rent-a-Kid (1995),0.012006861,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,"Paper, The (1994)",0.066895369,3.225,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1044,Fearless (1993),0.041166381,3.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1045,Malice (1993),0.077186964,3.173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1046,Multiplicity (1996),0.22813036,2.835820896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,She's the One (1996),0.123499142,3.01369863,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1048,House Arrest (1996),0.041166381,2.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,"Ghost and Mrs. Muir, The (1947)",0.072041166,3.651162791,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1050,"Associate, The (1996)",0.068610635,3.243902439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,Dracula: Dead and Loving It (1995),0.041166381,2.28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1052,Now and Then (1995),0.039451115,3.458333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1053,Mr. Wrong (1996),0.037735849,2.304347826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,"Simple Twist of Fate, A (1994)",0.015437393,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1055,Cronos (1992),0.015437393,3.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1056,"Pallbearer, The (1996)",0.036020583,2.318181818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,"War, The (1994)",0.024013722,3.266666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1058,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),0.058319039,2.771428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,"Adventures of Pinocchio, The (1996)",0.065180103,3.051282051,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,"Evening Star, The (1996)",0.048027444,2.931034483,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1061,Four Days in September (1997),0.018867925,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1062,"Little Princess, A (1995)",0.068610635,3.658536585,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1063,Crossfire (1947),0.005145798,4.25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1064,Koyaanisqatsi (1983),0.089193825,3.490566038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1065,Balto (1995),0.025728988,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,Bottle Rocket (1996),0.073756432,3.454545455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,"Star Maker, The (Uomo delle stelle, L') (1995)",0.018867925,3.166666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1068,Amateur (1994),0.02915952,3.166666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1069,Living in Oblivion (1995),0.044596913,3.740740741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,Party Girl (1995),0.025728988,2.875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,"Pyromaniac's Love Story, A (1995)",0.010291595,2.428571429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1072,Shallow Grave (1994),0.111492281,3.818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1073,Reality Bites (1994),0.130360206,2.961038961,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1074,"Man of No Importance, A (1994)",0.010291595,3.428571429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1075,"Pagemaster, The (1994)",0.018867925,2.25,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1076,Love and a .45 (1994),0.012006861,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1077,Oliver & Company (1988),0.036020583,2.772727273,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,Joe's Apartment (1996),0.075471698,2.244444444,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1079,Celestial Clockwork (1994),0.001715266,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,Curdled (1996),0.012006861,2.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1081,Female Perversions (1996),0.012006861,2.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
